acousticness,energy,loudness,Class
0.3,0.485,-9.941,0
0.22,0.528,-13.382,10
0.166,0.499,-13.927,8
0.109,0.576,-7.451,6
0.358,0.745,-5.631,10
0.902,0.225,-14.454,9
0.605,0.35,-12.01,4
0.00614,0.723,-4.15,5
0.365,0.604,-9.249,6
0.961,0.377,-14.254,6
2.9e-05,0.832,-5.139,8
0.394,0.531,-11.252,2
7.71e-05,0.984,-4.043,8
4.12e-05,0.91,-5.759,6
0.911,0.25,-15.138,0
0.347,0.446,-16.373,6
0.212,0.786,-5.325,6
0.754,0.127,-14.361,10
0.00604,0.751,-5.747,6
3.45e-05,0.894,-4.682,10
0.0769,0.407,-10.505,10
0.717,0.297,-10.841,10
0.0102,0.957,-3.4,10
0.14,0.616,-5.755,10
0.0315,0.754,-8.482,1
8.91e-05,0.985,-3.312,8
0.136,0.941,-6.912,1
0.318,0.691,-9.078,6
0.00471,0.935,-12.208,10
0.0338,0.801,-7.529,10
0.0149,0.709,-7.291,10
0.000784,0.907,-4.644,8
0.00364,0.851,-7.116,8
0.28,0.644,-7.521,9
3.57e-06,0.939,-6.56,8
0.0666,0.74,-9.161,2
0.000788,0.658,-9.507,10
0.0108,0.896,-6.662,10
0.201,0.74,-4.225,2
0.0414,0.579,-7.656,1
0.000405,0.998,-2.158,8
0.0512,0.543,-6.094,5
0.000168,0.917,-5.706,10
0.00546,0.82,-6.74,10
0.0283,0.66,-6.804,6
0.0111,0.711,-5.797,10
0.000263,0.97,-7.283,5
2.55e-05,0.912,-4.556,10
0.000982,0.957,-6.629,8
0.891,0.21,-9.122,0
3.4e-05,0.532,-13.569,10
0.598,0.417,-7.983,6
0.979,0.0761,-23.045,7
0.00141,0.904,-3.501,1
1.38e-05,0.876,-8.287,10
0.41,0.286,-12.444,0
0.000219,0.928,-5.97,8
0.00971,0.681,-7.122,10
0.00165,0.76,-6.726,8
0.643,0.504,-6.838,1
0.00175,0.828,-3.91,1
0.345,0.504,-10.092,6
0.00245,0.76,-4.798,10
0.898,0.266,-17.091,6
0.0148,0.669,-7.31,1
0.0206,0.913,-2.811,10
0.323,0.49,-8.553,2
0.000516,0.855,-5.469,8
0.98,0.201,-15.007,7
0.0571,0.519,-7.23,9
0.0334,0.748,-9.304,6
0.000201,0.778,-4.774,1
0.131,0.893,-3.814,10
0.729,0.322,-7.243,6
0.00172,0.905,-5.653,10
0.0038,0.667,-6.354,6
0.00753,0.78,-4.975,6
0.000694,0.984,-4.136,8
0.00031,0.603,-7.314,10
0.00434,0.827,-7.619,8
0.00879,0.526,-6.398,5
0.00126,0.95,-4.676,6
0.52,0.646,-8.573,9
0.599,0.716,-6.049,0
0.464,0.768,-7.713,10
0.961,0.0672,-23.246,7
0.0177,0.751,-5.853,10
0.537,0.967,-3.349,10
0.708,0.577,-5.436,1
0.141,0.965,-7.984,9
0.868,0.2,-19.053,2
0.512,0.355,-12.434,3
0.783,0.307,-15.327,6
0.0495,0.807,-2.81,9
0.108,0.497,-6.025,10
0.924,0.231,-14.035,0
0.00136,0.91,-5.734,10
0.000852,0.905,-3.912,6
0.205,0.859,-6.317,10
0.899,0.205,-10.901,0
0.0158,0.906,-5.133,10
0.225,0.397,-11.083,6
0.00354,0.97,-6.248,1
0.994,0.0793,-19.394,7
0.216,0.515,-9.216,6
0.000143,0.545,-8.326,8
0.00018,0.948,-4.724,6
0.366,0.875,-6.983,1
0.356,0.782,-4.196,6
0.132,0.836,-4.487,1
0.00664,0.865,-5.708,9
0.0419,0.63,-7.217,10
0.452,0.615,-8.538,10
0.0029,0.823,-4.851,10
0.229,0.841,-6.499,2
0.0334,0.963,-2.125,9
0.00578,0.572,-7.57,6
0.0408,0.799,-6.355,2
0.0814,0.678,-6.908,1
0.000157,0.948,-2.409,8
0.195,0.732,-5.643,6
0.954,0.304,-9.588,7
0.2,0.571,-10.989,6
0.0531,0.846,-8.196,10
0.00781,0.946,-2.855,10
2.45e-05,0.881,-7.909,8
0.994,0.229,-17.521,1
0.531,0.229,-13.057,6
0.0724,0.383,-11.782,10
0.386,0.549,-5.956,5
0.00101,0.992,0.101,8
0.000873,0.914,-4.866,6
0.942,0.33,-14.202,9
1.89e-05,0.884,-6.231,8
0.00019,0.884,-4.197,10
0.512,0.636,-4.195,1
0.0079,0.906,-3.611,10
0.0303,0.596,-7.426,5
0.587,0.368,-10.228,0
0.0122,0.946,-4.395,10
8.02e-05,0.552,-10.503,6
0.558,0.341,-13.407,2
0.0311,0.835,-5.454,10
0.625,0.54,-7.196,1
0.69,0.699,-3.405,9
0.0619,0.694,-8.496,5
0.376,0.576,-7.955,9
5.69e-05,0.733,-9.978,1
0.359,0.639,-7.163,10
0.248,0.886,-8.049,6
0.000248,0.862,-6.48,10
0.262,0.86,-7.839,6
0.0167,0.988,-2.863,8
0.000772,0.726,-9.314,10
0.0159,0.699,-10.425,5
0.111,0.49,-14.745,10
0.303,0.79,-5.221,6
2.62e-06,0.909,-6.623,8
0.00231,0.906,-13.128,10
0.0272,0.833,-5.086,10
0.262,0.416,-8.92,10
0.579,0.445,-8.747,9
0.515,0.855,-3.984,6
0.821,0.48,-13.697,6
0.0104,0.704,-8.32,10
0.858,0.792,-10.683,3
0.0353,0.318,-6.869,6
0.42,0.653,-7.085,10
0.887,0.462,-11.471,2
0.000306,0.963,-4.564,8
0.651,0.481,-11.095,0
0.863,0.4,-10.713,2
2.14e-06,0.987,-6.044,8
0.00732,0.654,-7.683,9
0.887,0.195,-15.948,10
0.965,0.056,-20.22,7
0.00318,0.931,-5.863,8
0.0688,0.56,-7.03,6
0.0405,0.524,-10.965,10
0.672,0.278,-17.089,7
0.0927,0.798,-7.308,0
0.0108,0.867,-4.666,1
0.0687,0.789,-8.142,1
0.368,0.703,-5.687,1
0.792,0.497,-14.659,5
0.0103,0.623,-7.166,10
0.289,0.576,-7.489,10
0.643,0.658,-7.758,5
0.0683,0.927,-4.581,10
0.00629,0.76,-6.887,10
0.00214,0.706,-11.098,1
0.846,0.415,-7.56,8
0.0161,0.614,-7.428,6
0.666,0.417,-10.732,5
0.45,0.837,-6.987,6
9.49e-05,0.89,-5.786,8
0.413,0.756,-11.317,2
0.118,0.817,-9.069,1
0.0315,0.911,-4.833,10
0.339,0.859,-6.454,10
0.00335,0.774,-5.219,6
0.975,0.194,-13.487,7
0.362,0.66,-5.284,9
8.41e-06,0.992,-4.505,8
0.000202,0.856,-3.674,10
0.00379,0.87,-3.796,10
0.0228,0.52,-8.725,10
0.0195,0.592,-6.977,10
0.111,0.889,-9.942,10
0.441,0.377,-9.829,2
0.934,0.0642,-29.454,7
0.015,0.917,-4.123,9
0.00786,0.763,-6.749,10
0.717,0.122,-18.731,7
0.000195,0.836,-6.448,2
0.0538,0.846,-5.214,9
0.000279,0.787,-6.053,8
0.151,0.745,-3.508,9
0.000537,0.789,-1.717,10
0.0146,0.719,-8.794,2
0.000397,0.696,-5.488,6
2.03e-06,0.929,-6.576,8
0.206,0.349,-5.315,1
1.37e-05,0.81,-5.003,8
0.00655,0.979,-5.101,8
0.0063,0.899,-13.453,2
0.000167,0.922,-6.136,6
0.909,0.0631,-22.73,7
0.000102,0.9,-3.541,10
0.854,0.341,-11.324,0
0.732,0.508,-10.232,9
0.479,0.922,-5.672,10
0.00011,0.924,-9.1,8
0.185,0.363,-9.153,6
3.34e-05,0.841,-6.888,8
0.662,0.478,-16.319,10
0.000281,0.945,-4.877,6
0.3,0.417,-10.209,5
0.932,0.076,-20.659,7
0.751,0.475,-10.152,0
0.1,0.809,-5.935,4
0.00805,0.81,-4.019,6
0.00949,0.703,-7.351,5
0.128,0.334,-10.109,6
0.0133,0.293,-18.822,1
0.000228,0.863,-6.916,8
0.392,0.705,-8.041,5
0.116,0.686,-6.823,9
0.251,0.611,-9.157,2
0.0863,0.645,-8.535,1
0.619,0.476,-9.342,1
0.00577,0.95,-6.367,8
1.72e-05,0.581,-7.527,8
0.000411,0.985,-3.765,8
0.562,0.749,-4.692,2
0.102,0.724,-5.192,1
0.253,0.486,-9.638,6
0.159,0.58,-5.763,2
0.353,0.823,-10.912,10
0.974,0.0573,-21.785,7
0.000307,0.827,-4.363,6
0.0878,0.374,-10.426,6
0.0336,0.556,-12.212,2
0.245,0.574,-9.382,5
0.0061,0.862,-6.39,6
0.0481,0.518,-9.244,9
0.00753,0.78,-4.975,1
0.458,0.272,-13.817,10
0.00455,0.742,-12.486,8
0.616,0.357,-9.796,10
0.000183,0.67,-6.162,2
0.000259,0.844,-6.882,8
0.244,0.485,-8.101,6
0.0733,0.797,-4.768,5
0.359,0.62,-6.939,6
0.834,0.219,-16.671,10
0.07,0.871,-7.523,6
3.7e-05,0.964,-4.995,8
0.675,0.315,-7.459,10
0.0325,0.69,-7.275,6
0.000763,0.711,-5.84,6
0.378,0.571,-9.116,6
0.000749,0.931,-7.372,10
0.0161,0.614,-7.428,10
0.972,0.117,-10.155,6
0.975,0.349,-16.633,6
0.381,0.701,-4.128,2
0.136,0.483,-9.116,0
1.61e-06,0.992,-5.847,8
0.28,0.771,-5.612,10
0.00915,0.758,-9.76,10
0.0813,0.677,-9.002,1
0.000656,0.9,-5.137,10
0.032,0.552,-10.8,5
0.848,0.626,-8.489,3
0.0225,0.598,-9.364,6
1.42e-06,0.866,-4.722,10
0.083,0.895,-6.382,10
0.514,0.523,-5.938,10
0.573,0.404,-10.669,10
0.579,0.543,-8.865,10
0.279,0.497,-13.448,10
0.247,0.567,-8.35,10
0.00148,0.827,-5.838,8
5.52e-05,0.792,-4.591,10
0.911,0.162,-15.891,6
0.0188,0.621,-3.374,8
0.0192,0.85,-4.127,10
0.00811,0.895,-5.501,10
0.573,0.27,-15.922,6
0.0924,0.639,-6.883,9
0.000585,0.756,-8.151,8
0.935,0.108,-14.382,0
3.93e-05,0.984,-3.031,8
0.596,0.241,-12.103,0
0.056,0.57,-7.068,10
0.793,0.276,-16.211,6
0.121,0.713,-8.087,2
0.0616,0.811,-11.224,10
0.519,0.959,-7.56,3
0.797,0.296,-11.525,10
0.0248,0.578,-5.27,1
0.864,0.571,-12.135,3
0.568,0.573,-9.106,4
0.0132,0.826,-5.367,6
0.00108,0.947,-3.522,8
0.0173,0.939,-6.787,10
0.735,0.526,-7.78,6
0.989,0.0192,-19.952,2
0.000109,0.909,-7.644,6
0.19,0.42,-8.161,6
0.91,0.246,-13.997,6
0.000111,0.865,-4.592,10
0.00025,0.756,-5.875,10
0.0134,0.9,-4.997,8
0.0139,0.911,-6.117,8
0.00148,0.953,-3.435,6
0.0002,0.558,-10.605,5
1.35e-06,0.963,-1.163,1
0.202,0.517,-9.35,5
0.000405,0.701,-9.914,10
0.00125,0.981,-3.622,10
0.000121,0.934,-6.085,8
0.487,0.437,-11.948,2
5.59e-05,0.72,-9.18,6
0.0322,0.862,-7.412,10
0.038,0.689,-9.104,5
0.981,0.236,-7.726,3
8.95e-05,0.654,-9.047,10
0.763,0.423,-12.877,9
0.000193,0.972,-3.816,10
0.0701,0.689,-5.952,9
3.88e-05,0.945,-2.803,10
0.478,0.641,-6.485,5
0.211,0.861,-5.435,5
0.0455,0.813,-8.192,6
0.0485,0.683,-5.099,10
8.48e-06,0.914,-5.008,8
0.0698,0.64,-8.357,5
0.47,0.722,-5.852,6
0.962,0.125,-18.696,7
0.0258,0.764,-6.419,9
0.00018,0.953,-4.936,8
0.000135,0.537,-7.44,10
0.608,0.538,-5.818,3
0.839,0.268,-9.687,0
0.346,0.85,-3.904,9
0.9,0.251,-14.152,6
0.927,0.213,-17.591,7
0.00986,0.865,-3.02,10
0.663,0.307,-13.129,0
0.00049,0.855,-2.985,10
0.142,0.651,-14.981,1
0.000311,0.933,-6.315,1
0.171,0.51,-7.767,1
0.44,0.733,-8.018,2
0.77,0.209,-12.289,0
0.00136,0.805,-15.32,6
0.059,0.655,-7.327,5
0.0797,0.925,-3.213,10
0.171,0.567,-9.131,10
0.202,0.172,-10.192,10
0.015,0.918,-5.205,8
0.00592,0.903,-6.019,9
0.174,0.41,-12.165,6
0.786,0.167,-11.794,10
0.00596,0.77,-5.852,6
0.000617,0.589,-8.276,6
0.0846,0.692,-14.388,10
0.0206,0.673,-8.295,6
0.00155,0.984,-3.378,1
0.321,0.546,-9.518,5
0.0379,0.817,-4.588,10
0.000318,0.813,-5.118,10
0.000114,0.567,-6.159,6
0.633,0.26,-10.837,2
0.00185,0.883,-7.931,6
0.121,0.877,-5.41,10
0.0553,0.728,-8.276,1
5.08e-06,0.959,-7.182,10
0.000156,0.887,-5.791,10
0.493,0.217,-11.186,2
0.0562,0.792,-7.34,10
0.414,0.661,-13.126,10
0.000236,0.872,-5.709,10
0.747,0.502,-13.158,0
0.00211,0.734,-8.907,8
0.0562,0.929,-3.374,2
0.000577,0.966,-4.957,10
0.0724,0.734,-5.843,9
0.918,0.191,-14.75,7
0.0229,0.871,-8.708,6
0.0796,0.906,-4.741,2
0.00166,0.981,-2.371,10
0.174,0.636,-5.973,0
0.00249,0.64,-9.937,2
0.0148,0.971,-5.855,6
0.0123,0.788,-4.714,10
0.000216,0.791,-5.295,10
0.0245,0.711,-5.589,9
0.153,0.759,-5.218,8
0.208,0.932,-6.926,9
0.299,0.942,-2.983,6
0.00028,0.933,-4.544,8
1.17e-05,0.983,-4.13,8
0.0353,0.734,-9.659,5
0.000226,0.945,-4.632,8
0.0203,0.648,-14.063,10
0.0555,0.978,-5.324,5
0.00162,0.912,-10.71,10
0.212,0.576,-4.694,2
0.0241,0.852,-8.573,6
0.00373,0.505,-3.106,6
0.914,0.215,-16.813,7
0.00192,0.746,-5.459,2
0.0151,0.679,-7.445,1
0.00246,0.914,-4.926,9
0.977,0.308,-17.814,2
0.0457,0.901,-9.152,10
0.994,0.0314,-26.419,7
0.00435,0.882,-2.362,10
5.24e-06,0.951,-7.475,8
0.00447,0.736,-7.745,6
4.03e-05,0.903,-9.951,8
0.000221,0.947,-4.367,8
0.19,0.631,-10.065,9
0.0111,0.941,-5.878,8
0.00016,0.978,-6.314,8
0.925,0.554,-11.327,3
2.54e-05,0.968,-4.233,8
0.00465,0.956,-4.557,6
0.000928,0.611,-6.396,10
0.0146,0.42,-6.986,2
0.0779,0.839,-9.474,8
2.64e-05,0.971,-3.669,8
0.00534,0.658,-7.537,6
0.526,0.659,-7.343,0
0.00444,0.915,-7.205,8
0.000898,0.754,-5.537,10
0.186,0.68,-7.157,1
0.0242,0.583,-5.84,1
0.798,0.461,-11.774,3
0.758,0.458,-7.838,2
0.902,0.407,-8.321,6
0.000819,0.846,-6.347,8
0.302,0.488,-10.011,10
0.00114,0.691,-4.344,1
0.987,0.292,-12.848,3
0.000651,0.963,-5.558,10
0.0827,0.716,-5.721,2
0.000277,0.931,-4.455,10
0.0581,0.798,-4.208,6
0.717,0.204,-15.159,0
0.0367,0.719,-10.668,10
0.83,0.538,-7.972,10
0.208,0.463,-8.433,5
9.75e-05,0.844,-4.448,1
0.00309,0.967,-4.573,10
0.392,0.51,-7.495,0
0.424,0.447,-16.187,10
0.337,0.746,-8.706,10
0.106,0.668,-10.294,10
0.186,0.532,-7.596,6
7.5e-06,0.862,-4.118,1
0.0121,0.626,-7.447,2
0.136,0.721,-5.232,6
0.204,0.758,-8.132,10
0.0694,0.58,-12.747,5
0.542,0.906,-3.789,2
0.0289,0.797,-5.464,1
0.0854,0.554,-6.439,2
0.00172,0.963,-3.466,8
0.375,0.736,-13.502,2
0.0118,0.806,-7.725,10
0.000104,0.885,-7.042,6
0.00128,0.962,-3.823,8
0.000714,0.978,-5.07,8
0.0082,0.718,-7.714,6
0.505,0.539,-5.48,2
0.867,0.56,-7.156,10
0.891,0.634,-10.164,5
0.0401,0.675,-7.171,2
0.0148,0.669,-7.31,6
0.00383,0.848,-3.892,5
5.99e-06,0.927,-9.072,6
0.0802,0.669,-4.95,1
0.522,0.734,-5.464,9
3.19e-06,0.98,-7.1,10
0.00324,0.971,-3.915,10
0.996,0.0259,-30.016,1
0.433,0.247,-9.279,6
0.213,0.483,-11.369,10
0.708,0.486,-10.293,10
0.368,0.786,-7.856,9
0.0128,0.373,-7.695,8
7.85e-05,0.631,-11.514,8
0.0681,0.781,-6.778,6
0.00105,0.962,-4.469,8
0.736,0.575,-4.896,2
0.208,0.376,-7.941,10
0.268,0.577,-7.165,6
0.000661,0.95,-1.226,6
0.232,0.575,-10.482,3
0.00313,0.914,-4.929,9
0.228,0.594,-7.44,9
0.00341,0.904,-4.168,6
4.45e-06,0.971,-6.639,8
1.65e-05,0.917,-7.599,10
0.526,0.659,-7.343,1
0.0495,0.601,-13.251,6
0.0436,0.854,-6.058,5
0.0999,0.777,-6.416,10
0.888,0.416,-15.913,10
0.0824,0.854,-8.218,6
0.188,0.734,-5.648,6
0.00656,0.897,-6.353,8
0.0122,0.711,-7.744,10
0.783,0.307,-15.327,1
0.095,0.556,-11.17,10
0.000809,0.808,-4.728,8
8.33e-06,0.957,-5.411,8
0.0968,0.458,-7.248,9
0.291,0.609,-8.111,9
0.669,0.724,-6.931,7
0.00296,0.882,-3.896,9
0.0392,0.532,-7.297,1
0.0814,0.678,-6.908,10
0.992,0.0105,-32.796,7
0.000209,0.965,-3.689,8
0.0564,0.727,-5.861,9
0.557,0.393,-15.199,2
0.00766,0.726,-7.201,10
0.0923,0.664,-10.003,6
0.686,0.545,-8.031,6
0.00431,0.935,-3.148,8
0.725,0.322,-15.166,10
0.16,0.51,-8.318,1
0.0397,0.596,-6.869,10
1.05e-05,0.942,-4.877,10
9.49e-06,0.983,-4.264,8
0.213,0.665,-4.877,9
0.398,0.579,-7.053,6
9.48e-05,0.688,-10.883,8
0.0191,0.82,-7.124,5
6.92e-06,0.968,-2.792,10
7.81e-06,0.947,-4.998,8
0.351,0.522,-9.455,9
0.624,0.32,-11.859,1
0.0211,0.703,-7.236,6
0.426,0.883,-5.494,6
0.00596,0.819,-5.245,10
0.0485,0.878,-5.994,10
0.539,0.604,-10.691,2
0.988,0.0212,-24.983,7
5.79e-05,0.909,-4.87,10
5.41e-05,0.874,-4.451,10
0.168,0.365,-10.653,2
0.919,0.239,-17.042,1
0.0334,0.716,-7.037,9
0.00737,0.829,-7.239,1
0.635,0.798,-5.619,3
2.8e-05,0.984,-3.326,10
0.00369,0.922,-6.283,8
0.000943,0.95,-2.218,6
0.000207,0.961,-3.214,8
0.0474,0.587,-2.98,9
0.0481,0.937,-6.143,10
0.0021,0.767,-2.788,10
0.838,0.157,-11.954,10
0.0248,0.754,-4.788,10
0.00909,0.729,-6.594,1
0.000591,0.843,-4.528,6
0.0171,0.78,-6.255,6
0.313,0.724,-8.367,10
0.037,0.861,-3.34,5
0.0518,0.61,-7.048,6
7.87e-05,0.997,-3.141,8
1.22e-05,0.954,-7.719,8
0.652,0.568,-12.584,2
0.0041,0.882,-8.615,10
0.355,0.453,-9.398,9
0.0269,0.863,-6.037,9
0.0671,0.78,-6.675,10
0.11,0.929,-3.635,8
0.642,0.248,-13.409,2
0.537,0.328,-11.655,9
0.00122,0.675,-8.774,10
0.0491,0.526,-7.431,1
0.00447,0.513,-11.221,6
0.00302,0.771,-6.75,6
0.0091,0.922,-3.04,2
0.0146,0.82,-4.377,2
0.43,0.969,-2.62,10
0.0903,0.756,-8.145,5
0.0641,0.487,-7.478,2
0.554,0.241,-15.955,0
0.00498,0.723,-13.22,10
0.000999,0.854,-4.13,8
0.155,0.685,-5.21,9
0.95,0.316,-11.666,6
0.0174,0.851,-11.754,10
0.00175,0.756,-9.607,2
0.0242,0.649,-6.869,6
0.00375,0.781,-5.877,1
0.693,0.924,-4.785,5
0.00601,0.684,-8.304,10
0.431,0.244,-15.286,0
0.00116,0.888,-4.404,6
0.573,0.884,-6.434,3
0.888,0.624,-7.271,3
0.874,0.376,-10.433,8
0.00214,0.588,-10.773,10
0.984,0.418,-13.563,2
0.0102,0.989,-4.613,10
0.147,0.841,-7.135,5
0.0508,0.88,-5.106,9
0.00737,0.875,-5.371,8
0.0196,0.899,-9.519,9
0.363,0.74,-6.12,9
0.614,0.748,-6.215,9
0.408,0.424,-9.452,10
0.314,0.471,-11.197,2
1.65e-05,0.92,-2.339,6
0.0551,0.496,-9.51,6
0.242,0.564,-12.91,10
0.305,0.673,-6.373,2
0.0525,0.903,-6.041,9
5.56e-06,0.988,-3.62,8
0.00061,0.88,-4.391,10
0.365,0.545,-10.82,6
3.22e-05,0.902,-4.406,8
0.000142,0.982,-1.49,10
0.0193,0.877,-5.576,1
0.000141,0.879,-4.326,10
0.583,0.423,-10.163,10
0.54,0.357,-9.876,0
0.0302,0.376,-11.913,10
0.000127,0.843,-8.369,10
0.000303,0.901,-3.694,8
0.000297,0.927,-3.3,1
0.00278,0.645,-15.931,6
0.741,0.658,-13.472,10
0.00222,0.895,-3.922,6
9.44e-06,0.905,-6.161,6
0.0428,0.825,-8.605,9
0.114,0.755,-5.936,1
0.000145,0.973,-2.152,10
0.00229,0.962,-5.284,6
0.0655,0.79,-4.781,10
0.0037,0.678,-4.679,10
0.234,0.543,-7.309,1
0.000724,0.684,-11.35,10
0.015,0.881,-3.357,10
0.00135,0.844,-4.223,10
0.00164,0.756,-8.034,10
2.74e-06,0.837,-6.843,10
0.0717,0.83,-4.866,9
0.000172,0.984,-5.835,10
0.25,0.634,-9.43,10
0.000441,0.985,-6.361,8
0.0108,0.752,-10.3,5
0.000309,0.988,-2.852,8
0.00138,0.978,-3.801,10
0.346,0.212,-13.685,10
0.00328,0.797,-8.824,8
0.000705,0.931,-3.347,8
0.389,0.302,-9.949,10
0.0112,0.783,-5.788,6
0.164,0.325,-9.327,6
0.217,0.463,-7.454,9
0.0966,0.6,-9.313,1
0.26,0.546,-10.936,1
0.00506,0.633,-5.15,10
0.448,0.675,-7.318,10
0.135,0.909,-7.08,10
0.00694,0.919,-6.174,1
0.0114,0.578,-8.745,6
0.521,0.516,-7.575,6
0.144,0.506,-13.271,0
0.00696,0.438,-13.568,10
0.315,0.5,-10.225,10
0.558,0.48,-11.833,9
0.453,0.321,-11.44,10
0.00158,0.901,-6.637,8
0.00229,0.903,-3.521,8
0.000223,0.939,-7.822,6
0.000969,0.835,-4.173,8
0.011,0.7,-5.678,10
0.505,0.418,-9.622,9
0.000126,0.939,-4.56,8
0.678,0.517,-18.555,6
0.000602,0.855,-7.552,10
0.837,0.299,-11.392,9
0.324,0.75,-6.938,6
0.322,0.724,-5.872,6
0.00597,0.533,-12.851,9
0.79,0.319,-12.119,2
0.298,0.346,-9.481,9
3.55e-05,0.986,-6.466,8
2.91e-05,0.923,-4.636,6
0.536,0.571,-10.075,8
0.246,0.719,-10.105,10
0.00443,0.959,-9.86,6
0.28,0.512,-8.003,2
0.0519,0.505,-7.334,9
0.222,0.387,-9.294,2
2.92e-05,0.936,-6.301,8
0.256,0.463,-11.377,9
0.00194,0.997,-2.349,8
0.735,0.756,-9.414,2
0.986,0.0532,-21.302,7
0.101,0.768,-9.911,10
0.148,0.521,-6.734,9
0.00172,0.815,-4.758,1
0.117,0.824,-5.896,2
0.0491,0.8,-5.938,2
0.00863,0.938,-2.027,10
0.197,0.627,-9.806,6
0.164,0.417,-8.74,9
0.982,0.117,-16.777,7
0.00823,0.647,-9.693,10
0.071,0.724,-9.536,2
0.449,0.381,-12.349,10
0.792,0.451,-7.028,9
0.788,0.319,-15.969,9
0.245,0.664,-17.789,10
0.0734,0.642,-7.239,1
0.0121,0.725,-4.506,1
0.541,0.496,-7.178,2
0.984,0.0917,-18.88,7
0.00531,0.679,-8.924,1
0.973,0.00395,-34.378,6
0.192,0.474,-9.608,4
0.0721,0.63,-6.691,6
0.974,0.106,-20.976,7
1.7e-05,0.97,-3.589,8
0.0114,0.818,-10.824,8
0.619,0.551,-6.58,3
0.0124,0.994,-3.255,8
0.00369,0.924,-6.685,8
0.842,0.24,-12.597,6
0.000103,0.992,-3.754,8
0.834,0.539,-9.335,6
0.956,0.0572,-19.814,7
6.06e-05,0.958,-4.167,8
0.415,0.675,-9.939,10
0.118,0.695,-5.593,2
0.00455,0.938,-2.49,10
0.267,0.436,-11.007,6
0.000758,0.779,-5.582,2
0.00052,0.963,-3.755,6
0.0803,0.866,-4.88,10
0.276,0.473,-8.884,5
0.982,0.185,-16.84,10
0.00664,0.571,-7.954,8
0.000792,0.665,-5.003,10
0.00146,0.602,-7.58,9
0.000216,0.623,-7.984,6
0.917,0.0568,-20.508,4
0.699,0.749,-4.176,6
0.739,0.32,-10.792,1
0.929,0.074,-23.625,6
0.251,0.801,-6.562,9
5.78e-06,0.994,-4.578,8
0.872,0.243,-11.832,1
1.26e-05,0.964,-5.327,10
0.0109,0.927,-4.497,6
3.03e-05,0.866,-3.274,6
0.0478,0.738,-6.08,9
0.682,0.375,-11.527,5
0.344,0.712,-6.225,9
0.000451,0.926,-7.418,10
0.97,0.137,-19.288,7
0.247,0.91,-5.942,6
0.975,0.108,-22.925,7
0.000571,0.81,-8.837,8
0.967,0.0632,-25.258,7
0.122,0.67,-13.912,5
0.0154,0.704,-7.381,6
0.0237,0.806,-10.725,10
0.00117,0.634,-6.839,8
6.46e-05,0.913,-5.346,10
0.122,0.591,-6.855,2
0.00142,0.845,-6.982,8
0.793,0.503,-5.419,9
0.0967,0.471,-9.934,5
0.801,0.584,-9.241,3
0.732,0.304,-11.669,10
0.000115,0.96,-6.097,8
0.204,0.57,-9.199,6
6.69e-05,0.841,-5.023,10
0.418,0.772,-7.085,6
6.12e-05,0.937,-3.978,10
0.000559,0.654,-6.342,1
0.388,0.401,-8.017,2
0.00165,0.67,-10.322,10
0.425,0.295,-16.357,3
0.498,0.645,-10.069,2
0.207,0.85,-2.785,9
0.00852,0.508,-13.918,5
0.823,0.225,-11.588,6
0.651,0.625,-8.484,0
0.489,0.509,-4.995,2
0.47,0.539,-10.052,3
0.158,0.485,-11.213,6
0.765,0.275,-17.203,7
0.0227,0.745,-5.878,5
0.0294,0.634,-8.104,10
0.00257,0.79,-3.58,10
0.000358,0.586,-12.217,6
0.557,0.464,-8.745,8
9.27e-06,0.776,-5.32,6
0.255,0.348,-10.229,0
0.883,0.0608,-19.962,7
0.482,0.911,-6.282,9
0.214,0.97,-5.143,1
0.000141,0.838,-4.896,10
1.03e-05,0.91,-1.662,2
0.457,0.206,-18.468,10
0.0258,0.912,-3.838,2
4.27e-05,0.945,-3.422,8
0.00326,0.606,-9.253,6
0.0544,0.834,-4.528,9
0.125,0.687,-9.171,5
0.0683,0.821,-5.963,10
1.39e-05,0.916,-3.281,6
0.183,0.384,-12.593,1
0.55,0.0941,-21.2,7
0.785,0.524,-8.656,1
0.0178,0.901,-4.221,6
0.0351,0.819,-5.532,6
0.322,0.509,-6.736,9
0.000141,0.921,-4.881,1
0.773,0.213,-11.154,2
0.883,0.484,-10.593,3
0.0014,0.958,-6.264,10
0.0325,0.902,-4.838,6
0.0313,0.806,-5.03,6
0.983,0.194,-15.443,7
0.0743,0.343,-10.798,5
0.000139,0.815,-5.731,10
0.896,0.211,-11.936,7
0.0733,0.932,-4.909,10
2.18e-06,0.957,-4.391,8
0.979,0.12,-19.209,7
0.841,0.222,-18.985,7
0.321,0.454,-9.75,9
0.866,0.44,-8.216,10
0.189,0.942,-8.607,5
0.000566,0.759,-5.189,8
0.67,0.43,-7.702,2
0.0444,0.427,-10.08,6
0.0975,0.778,-7.354,10
0.747,0.408,-8.475,6
0.000171,0.599,-5.05,10
0.000104,0.973,-2.103,8
0.805,0.808,-8.201,6
0.11,0.574,-10.924,1
0.286,0.464,-14.59,10
0.0,0.98,-6.586,8
0.000333,0.945,-4.66,8
0.000609,0.772,-6.95,6
0.0113,0.537,-5.715,6
0.00259,0.865,-7.755,10
0.00161,0.875,-7.07,8
0.857,0.543,-14.876,4
3.95e-05,0.86,-7.417,8
0.015,0.911,-8.397,6
